sk	M	a	lng	mx
7600	1	1.03909540489708	25	-7.82366868461525
7603	1	1.04040968851562	30	-7.79757801595417
7604	100	1.0105365915168	5	-8.01488286324117
7605	10	1.04297261533449	41	-7.73184034320409
7606	1000	1.01369452892439	8	-8.0025307776197
7608	1	1.08049890415524	89	-6.21530004522578
7609	1000	1.07031315541894	81	-6.63158450464663
7611	1000	1.08447188103219	94	-5.76686676747921
7612	1	1.05021749728495	67	-7.26608730003555
7613	1	1.02239936047909	27	-7.91523536235607
7614	1000	1.11163679171796	120	-4.04686149458789
7616	1000	1.00913693457248	8	-8.011182270005
7617	1	1.09432481566565	105	-4.92963386210313
7618	1000	1.11438573177775	124	-3.76567128550656
7619	1	1.10714165660035	117	-4.19530791836707
7622	10	1.02656774361258	47	-7.70914077160364
7623	100	1.09134066730089	101	-5.01981685282044
7630	1	1.06588548293235	75	-6.31289830828879
7631	1000	1.18359494119965	167	-0.20616886165681
7632	1000	1.12616770975451	125	-3.63282525060424
7637	1000	1.07619012312419	75	-6.14012356724642
7639	100	1.0041774662168	8	-8.01780119616233
7640	1	1.06357350449224	62	-6.69399101886069
7642	1000	1.0965967774741	87	-5.61162954340196
7643	100	1.01929787175808	28	-7.86373394745956
7645	100	1.01644368455424	24	-7.91046576040471
7647	1	1.13330800349008	113	-4.46602484513105
7650	1	1.00656946771548	9	-8.01202847372423
7651	1	1.04262550335267	37	-7.52918189232205
7653	100	1.11033408742087	88	-5.75660541038394
7654	1000	1.10351983798288	80	-6.04397145216408
7655	1	1.03219419522569	27	-7.76101723346182
7659	100	1.1529130136501	116	-4.42829557270579
7660	1000	1.03486386224374	25	-7.77994793993697
7661	1	1.03074916980138	22	-7.83937560133985
7662	1000	1.16375974719169	122	-3.92561093518699
7664	1000	1.16620394559022	123	-3.81982772627025
7666	1	1.11356824877139	83	-6.24269974832337
7667	10	1.11925851192743	88	-6.08485814941078
7668	10	1.14495875309354	108	-4.96697207547039
7669	1000	1.03923893288609	22	-7.80547785534646
7672	1000	1.15073198856078	113	-4.54263092659277
7674	1	1.03849694704	20	-7.8384218452447
7675	1000	1.07817688451867	54	-7.26450552077431
7679	1000	1.20971720181289	164	-0.324016790505183
7681	1	1.03647290869656	20	-7.8684322725654
7682	100	1.11908412131241	99	-5.40888519216556
7683	10	1.07615376792661	66	-7.12459415480932
7688	10	1.00897372619489	4	-8.01850958552865
7691	10	1.04328207419768	46	-7.65423028213566
7692	1000	1.02391674848406	20	-7.93520759364651
7700	1	1.0027585516285	1	-8.02551033136695
7703	10	1.0451607176459	54	-7.30450431715049
7705	1	1.05497462145653	62	-6.95629942074339
7707	1	1.03573261503982	45	-7.53539369533314
7711	1	1.05863474419044	60	-6.9239074686368
7714	100	1.13598424077963	113	-3.97621523991536
7715	1000	1.13632588908364	113	-3.98754865398235
7718	10	1.02493743626285	28	-7.81358597705054
7719	1	1.06129845957743	54	-7.06010446395796
7721	1000	1.02481735537103	26	-7.83319022937622
7722	1000	1.0210767897372	22	-7.8927306072816
7723	1	1.14985238788785	117	-3.9094070928892
7724	1000	1.05133969095784	43	-7.41167670425593
7725	1000	1.07367462480204	57	-6.90263793589757
7727	100	1.22537731262599	159	-0.196335505087265
7728	1	1.07066813234661	52	-7.06334050584079
7731	1000	1.04311665162664	31	-7.68153327769924
7733	10	1.08408832242948	57	-6.81908314062217
7735	100	1.06003759143015	41	-7.42015729699956
7737	10	1.04240582491413	29	-7.72528861810043
7743	1	1.06822580096095	45	-7.28691907034308
7745	10	1.00544827211343	2	-8.02321349104963
7746	100	1.03983202840022	27	-7.77863309323036
7747	1000	1.19789864867421	138	-1.917554816367
7753	100	1.08961518729193	62	-6.74382780170406
7755	1	1.03553819010985	24	-7.80543347929184
7760	1000	1.0967043457688	75	-6.63672574698684
7770	100	1.13438392595533	100	-4.8064609011349
7773	1	1.07275246189266	60	-7.32150415742867
7774	10	1.11834529551551	92	-5.37892900397922
7775	1	1.16661576867694	124	-2.49810815067889
7778	10	1.08788610874509	77	-6.5928366886482
7780	1	1.1394352323551	109	-3.57301046704874
7782	1000	1.09904566404946	85	-5.57492585251937
7785	100	1.08277638653666	77	-6.09375775119862
7790	1	1.11428025252693	97	-4.20708273635526
7791	10	1.06665072204753	70	-6.39434639866059
7795	1000	1.01334795928276	20	-7.97809860079107
7796	10	1.07795882661191	73	-5.74565744974718
7799	1000	1.08931023675706	77	-5.28324814679049
7800	10	1.1362876220349	113	-3.30214611672076
7801	10	1.05177900809873	57	-6.7646502259568
7802	1000	1.06316924808468	62	-6.35647214496306
7803	10	1.06951422961605	64	-6.14027145951002
7804	10	1.01186775361145	30	-7.93387174929376
7805	10	1.09426214031208	75	-5.2891490748701
7807	1000	1.22167782712468	153	-0.0199310558975994
7808	1000	1.0450396215828	48	-7.08930216972792
7815	100	1.05729875325117	44	-6.96412704649112
7816	1000	1.09792480711524	61	-5.90409804071594
7820	100	1.05008859932594	35	-7.31787365229723
7822	1000	1.06062490479085	36	-7.17343302688859
7824	1	1.0458646758356	29	-7.51923968841841
7825	100	1.0855271287328	41	-6.83026870801177
7826	1000	1.01968371120324	17	-7.91129740489685
7828	100	1.11080426858404	49	-6.52337207119877
7829	1000	1.01624706517175	12	-7.96690503521894
7830	1000	1.00676582919627	5	-8.01738105649422
7831	10	1.06448106523005	26	-7.47733325068687
7836	100	1.01741835404505	7	-7.99491556715809
7838	1	1.14609652045989	74	-6.57384512272137
7839	1	1.10032121696034	31	-7.33741574853517
7840	100	1.04477012411591	12	-7.88100903513557
7844	1000	1.03779381040496	9	-7.94854806692664
7845	10	1.06906566702039	18	-7.76866736060387
7846	10	1.12888515620102	78	-6.76072503496109
7848	10	1.10643701128042	71	-7.19862966424212
7853	10	1.08303254615985	72	-6.88266800193503
7855	100	1.00971848654851	2	-8.02301891332288
7859	1000	1.0383585667253	57	-7.63541516938415
7860	100	1.0770104896204	78	-5.72852026472227
7865	10	1.0639326586757	72	-5.96197278410331
7869	1	1.07732195397209	76	-5.36401540051388
7872	10	1.1127792649171	98	-3.97884655505919
7873	100	1.05746742800912	62	-6.25802031526433
7875	1000	1.06302249162961	63	-6.11184482184254
7877	10	1.21233178628594	143	-0.0348542670142221
7884	10	1.08132486427401	58	-6.02642429737203
7886	100	1.02008848072637	31	-7.72267142832946
7887	1000	1.15986832206903	102	-3.85249621611493
7890	100	1.00971044606892	20	-7.94639744122392
7892	1000	1.08337837672309	47	-6.54122892620364
7893	100	1.01423980967108	20	-7.91332583822024
7894	10	1.05465837667269	33	-7.27044386068831
7895	100	1.05579166874454	32	-7.29486920955836
7896	1	1.07746990694901	38	-6.93917153457597
7901	1	1.09990532972522	38	-6.88779214042866
7902	1000	1.09940935785436	37	-6.96155890375465
7904	100	1.0078727238705	5	-8.01603315857827
7905	100	1.00669560963206	3	-8.02093225735805
7907	1000	1.02234561283298	8	-7.97163896281921
7909	1000	1.09392153859519	26	-7.42439060544964
7910	100	1.04539802947907	12	-7.8807126979919
7911	1	1.03515636934976	9	-7.94463075352991
7912	1000	1.09332237636799	25	-7.53168725788175
7915	100	1.08232016272902	21	-7.68691048633899
7918	10	1.0724014004159	21	-7.7647757016738
7921	100	1.16406475108087	96	-4.01374688758044
7922	100	1.13534295853346	84	-5.06919537837771
7926	1	1.13390674505084	94	-4.06856979790263
7928	1	1.04519641010648	53	-7.50917740171506
7929	1000	1.06350300784816	62	-6.70579084030302
7930	10	1.09015775241986	75	-5.42764077452681
7934	1000	1.04798998483657	56	-6.89391338301685
7935	100	1.19025748384652	137	-0.897480159989688
7937	100	1.03469430322934	48	-7.29619385930325
7938	100	1.00815770192874	25	-7.98582028505561
7940	1	1.06826323145783	60	-6.1849076888022
7941	1	1.01641817846199	35	-7.81151973477786
7943	1000	1.01397546702211	33	-7.83191988528304
7946	10	1.10447465957926	69	-5.322626169419
7949	10	1.2457401478881	151	-0.194697516101213
7950	1000	1.06064296667476	44	-6.8629380251501
7951	10	1.02348566508157	29	-7.72032812901364
7954	1000	1.06434047850094	40	-6.98387745876451
7956	1000	1.05256658238213	33	-7.3122275769568
7957	1	1.03714249343911	27	-7.62352542732105
7958	10	1.02412116575614	21	-7.82781772754303
7960	1	1.12998170681404	58	-5.98466880211387
7962	1000	1.02341840479763	16	-7.89592660547769
7964	1	1.17451060121114	83	-5.41270298681526
7966	1	1.03080275349502	14	-7.88389162942963
7967	100	1.10070655027354	33	-7.10283418739814
7970	10	1.10345696561777	31	-7.23143639578387
7975	1000	1.03549928280704	8	-7.9523225809335
7976	1	1.1002916572425	28	-7.47488742532102
7979	10	1.03321121752019	7	-7.97615222155718
7980	100	1.02181513466643	4	-8.00826765997287
7987	1000	1.01994812237332	5	-8.00821646032289
7988	100	1.20459984040714	162	-0.758133159367613
7990	100	1.06571205080737	61	-7.30154598078316
7992	1000	1.08536563670265	78	-6.19810212988668
7993	10	1.04819228741101	54	-7.5274889080867
7994	10	1.09271576012184	86	-5.59558123219804
8001	1000	1.0621215763366	68	-6.55703703604069
8002	1000	1.09264721434723	87	-5.30148897409602
8004	100	1.06382294792264	67	-6.465020327836
8006	1	1.09932334330292	90	-5.08886938004481
8008	10	1.04589512746027	53	-7.13170094888513
8009	1	1.00503681978554	10	-8.01518249516032
8013	1	1.05126352391604	51	-7.0565425771035
8015	1	1.2131009270029	169	-0.0912270836839957
8016	1000	1.09734874429773	77	-5.6959019058782
8017	1	1.04751883479864	45	-7.25272013382667
8018	100	1.00763202305978	14	-7.99559412581284
8019	1	1.03436932350343	36	-7.59445582590347
8020	100	1.10861897517993	80	-5.57431055077566
8022	1	1.06176440440314	47	-7.0518941990081
8023	100	1.02655319301667	27	-7.78744170945069
8025	100	1.14078210351958	108	-4.86292536380475
8026	1000	1.03720160331474	30	-7.65921881550953
8028	1	1.1009611186506	64	-6.32763418231622
8029	100	1.03777975919155	27	-7.7015839029099
8030	10	1.01402699529084	13	-7.97374520110728
8032	10	1.12837522749116	86	-5.82602697411873
8034	1	1.01042656517761	7	-8.00613611855954
8036	10	1.04307084182656	23	-7.74040764003955
8037	10	1.03105421297048	17	-7.88052498535875
8040	1	1.00971847759011	5	-8.01577134877087
8042	1	1.04386544287961	19	-7.80467100756902
8045	1000	1.00464708154313	1	-8.02595096091058
8049	10	1.00775842202854	2	-8.0238523434933
8053	10	1.03081621293816	12	-7.94450928706923
8055	1000	1.07753700949518	64	-7.31711205714243
8059	1	1.04809066197581	34	-7.74169507792676
8060	1	1.12560620600155	115	-4.11132900549525
8062	10	1.02649443145076	16	-7.93676273156216
8063	1000	1.11414322700674	110	-4.37376405089672
8067	1000	1.01963696198978	15	-7.96663846462147
8068	10	1.05487157223445	76	-7.11335462763425
8069	1000	1.02665368642976	32	-7.87461301039708
8070	1	1.01786798669787	18	-7.96131367938819
8074	10	1.04985853333815	75	-6.93028430278423
8075	1	1.07591749854034	90	-5.49902221515131
8077	10	1.10943527970887	111	-3.54563120060939
8078	10	1.04756167459567	73	-6.84474759340401
8079	1000	1.04198387987196	69	-7.05298461847315
8082	1000	1.08052138284856	89	-5.16116706000018
8084	1000	1.00734314103223	15	-8.00435647813529
8085	1000	1.01898759526518	47	-7.8005429379156
8087	1	1.02945884712044	56	-7.42448168590013
8088	1	1.10718245671224	101	-3.97077232625748
8089	100	1.11910215958571	109	-3.41386074951147
8090	1	1.03415427935972	57	-7.25595105220576
8091	10	1.05902992943314	69	-6.28543138725762
8092	1	1.16748165364248	137	-1.18452741574569
8093	1	1.13622554359242	116	-2.86840238465994
8094	1	1.14101700202354	118	-2.74059587534232
8099	100	1.12874251784788	102	-3.77686007291942
8100	10	1.01588956134785	35	-7.82706090479425
8101	1	1.04140070983389	50	-7.16157591368237
8102	10	1.04647705619994	51	-7.04118364338875
8104	1000	1.00600859414312	18	-7.9928229480511
8105	100	1.06776414167547	57	-6.48971460432592
8106	100	1.14506626671057	103	-3.81062131763517
8107	10	1.14953725928033	104	-3.74744204038398
8114	1	1.24611325230597	152	-0.262338656457589
8115	100	1.20951187071455	129	-2.36709976846413
8116	100	1.13873754340845	82	-5.12205366139996
8117	1000	1.1251059067967	71	-5.62357454758558
8118	100	1.07903001616973	45	-6.86532101288615
8124	1	1.00854335325924	6	-8.01347894058327
8125	1	1.06458095477974	30	-7.44190115215953
8129	100	1.02756831527021	13	-7.92740203023971
8137	1	1.20047844304507	112	-4.12621494051574
8138	100	1.01259611497064	3	-8.01746535391248
8143	10	1.10223667330228	54	-7.14160706021936
8144	100	1.13872874842027	85	-6.00767278584803
8146	100	1.15842494168128	104	-4.74327745362127
8152	1000	1.02178419358924	9	-7.98551155279689
8155	1	1.12501537232133	99	-5.00802610743864
8156	1000	1.06259864341591	54	-7.38187129197676
8158	10	1.20629323203028	155	-0.195855862152816
8159	1000	1.08715936525687	75	-6.32587518944978
8160	100	1.06250891666931	59	-7.16191764603768
8162	10	1.06686878284914	63	-6.92700928742907
8163	1	1.05586560366629	55	-7.26094621129034
8164	1000	1.15933443239587	124	-2.71193806078354
8167	1000	1.06758675831578	64	-6.74296900080581
8168	100	1.09200890060795	83	-5.80095911135859
8171	10	1.02383453900753	31	-7.85659925856813
8172	10	1.03324807845647	39	-7.66637069105105
8179	100	1.03336596371306	36	-7.64517619706173
8184	1000	1.06444714580618	52	-6.99279203469054
8185	100	1.06196476465669	49	-7.08258572945265
8186	100	1.02455699764514	25	-7.83569099010803
8187	1	1.0429485678314	36	-7.53473095238471
8188	1000	1.10206358516483	75	-6.09018132849362
8190	100	1.0302651211391	25	-7.79338117591546
8194	10	1.14064347425316	89	-5.03191284950798
8197	10	1.16324023266993	102	-4.13494625345872
8198	10	1.06350333172462	38	-7.41847876502714
8200	10	1.09356110099085	59	-6.86836733113568
8201	10	1.17310529896146	109	-3.79976395329763
8203	1	1.00961428830327	5	-8.01548689789858
8205	1000	1.12341251459903	74	-5.92923145432474
8208	10	1.08236285248618	52	-7.18999899478803
8209	100	1.03545521577526	17	-7.88578130421805
8210	1	1.04587072919326	25	-7.7877309301239
8212	1000	1.24553331345756	173	-0.0436260614760159
8213	100	1.02261606668844	10	-7.97770409002541
8217	1	1.03888785074596	28	-7.82959342017692
8219	1000	1.06964349407539	50	-7.08949763429012
8220	1	1.02481055411901	18	-7.9410353063676
8222	10	1.12687433613299	94	-5.12051565338329
8224	1000	1.07533433821315	53	-6.77297951032486
8225	1	1.07050138427053	50	-6.92103652762241
8227	10	1.04249847396538	36	-7.56459491825348
8229	100	1.02087957508174	22	-7.90564712036603
8231	10	1.11688499716889	87	-5.67004552721921
8233	1000	1.01314472826552	15	-7.97551318647748
8236	1000	1.0330795484039	25	-7.76089042935788
8240	1000	1.05704870606722	32	-7.45935547423259
8241	100	1.16832589692031	124	-4.29881505655151
8246	1	1.10233381658088	59	-6.88300171590464
8247	1	1.06936390096639	31	-7.47666920739552
8249	10	1.17605956927189	127	-3.58828497535149
8256	1000	1.03608286117871	12	-7.92320840760301
8257	1000	1.01232937217645	3	-8.01772247649149
8260	1000	1.03777246097774	14	-7.91323658766304
8261	1000	1.03969975799633	16	-7.89948886024737
8262	1	1.08181698241907	83	-6.96427296254905
8264	100	1.04343021610428	30	-7.83123662701633
8265	100	1.11143268956671	110	-4.47173477168047
8270	10	1.03496600041051	62	-7.73650251217211
8274	1000	1.04715996170323	77	-6.71483315743476
8275	1	1.03232557527416	67	-7.34613813779742
8276	10	1.05339172797834	81	-6.22586581761923
8278	1000	1.02785559908561	64	-7.35738458584318
8281	1	1.00533867398253	13	-8.01480465774129
8283	1	1.10345154937543	119	-3.53142708609673
8284	1	1.07908616899117	95	-4.84572043059986
8286	100	1.03165175889584	62	-7.06381864938153
8287	1	1.03462596922331	63	-6.96187133176977
8288	10	1.11069915352639	119	-3.48444598294852
8293	1	1.1562525519899	140	-1.74111358758457
8294	10	1.16794599208944	145	-1.26589521628618
8296	1	1.02388867981705	46	-7.50477633861671
8298	100	1.09299189908621	86	-5.10019115380527
8301	10	1.02809717047348	42	-7.47981128791672
8303	1	1.09547837661131	79	-5.42008189026648
8304	100	1.20877507975614	152	-0.298042761680656
8306	100	1.06217566328958	53	-6.69133761319684
8307	1	1.15526850512983	118	-3.66022058522527
8310	1000	1.04314980123538	38	-7.35328991961302
8311	100	1.04130622065129	36	-7.4265764270424
8316	100	1.01755503239995	19	-7.91226917376877
8319	10	1.06469496003214	35	-7.27985013696359
8320	1000	1.045958317967	26	-7.62247542522449
8321	1000	1.00599774130174	6	-8.0171514190615
8322	10	1.09724691600099	48	-6.82193220716029
8323	100	1.01967913231645	13	-7.94946777305681
8325	10	1.09366244333232	42	-7.05607618185453
8326	10	1.03504255856093	16	-7.86084476764521
8331	1000	1.04730153759016	16	-7.82573756479071
8332	1	1.05790734712372	20	-7.74588526581228
8334	100	1.13139702013802	82	-6.58208883493815
8338	10	1.0391607095243	12	-7.92321200563107
8340	1	1.04769053243742	17	-7.85997790743899
8341	1000	1.01571559413473	4	-8.01386453563205
8342	1	1.00824574067862	1	-8.0241209881864
8344	100	1.04859754171859	26	-7.82338471961429
8346	1000	1.06034676301459	60	-7.53476490879075
8356	100	1.03745318943935	58	-7.46100810052267
8358	1000	1.14465571059824	125	-2.256542371459
8363	1	1.11401478903099	96	-3.95251605594744
8364	1	1.01403587781498	34	-7.91557575466691
8366	100	1.15001194249962	124	-2.45929033015955
8367	100	1.01904182630774	41	-7.78985171625024
8371	100	1.11474468742965	87	-4.41530878848213
8372	1000	1.0477498461132	52	-6.96497971686123
8377	1	1.16150085538195	118	-3.17869139746816
8379	1000	1.23798920561436	173	-0.0632128544543587
8380	100	1.00142851507116	3	-8.02557865574382
8385	1	1.15979710574548	102	-4.22544303174835
8386	100	1.08768155884302	50	-6.40893803602144
8387	100	1.02254078931738	25	-7.82366522592023
8389	100	1.0537168264299	34	-7.31470698266931
8390	100	1.09039609276612	46	-6.59467821340928
8392	1	1.00969357062882	11	-7.9930336214377
8393	1	1.0468756899797	27	-7.56654435257106
8394	100	1.10258094100503	45	-6.59863405647184
8395	1000	1.07206655118614	33	-7.22866900329404
8398	100	1.02006564233148	12	-7.95170247383173
8399	1	1.13522176284649	56	-6.33790797494933
8403	1	1.14087776696919	57	-6.5343062641964
8404	1000	1.00846884721904	3	-8.02121087487642
8405	1000	1.06984735214768	21	-7.63300525776733
8406	10	1.07373768924745	21	-7.61603270274074
8409	100	1.18258814857079	110	-5.62119775027962
8410	1000	1.05415475749467	13	-7.84927431684983
8411	100	1.08855013087146	25	-7.56579746585477
8412	1000	1.03985612428452	9	-7.93954321402275
8415	100	1.21065422604762	153	-1.7294637808164
8416	100	1.04273305051791	10	-7.93313056066281
8417	1	1.06888510700768	24	-7.73927689279817
8421	10	1.04167112580593	16	-7.90645228944454
8422	10	1.00682203621411	1	-8.02628961349579
8425	1	1.04162225244365	36	-7.83487480900181
8426	1	1.03268865777072	26	-7.90148542747061
8432	100	1.13016918174266	144	-1.8795993192877
8434	1	1.01923697336062	46	-7.87942724205009
8435	10	1.04865471540644	83	-6.62789327203732
8439	100	1.06065323640948	93	-5.89585614677312
8444	100	1.14773770797094	146	-0.84320126200545
8447	1	1.00277402327671	10	-8.02092166707205
8448	1000	1.09343662941002	112	-4.40099989604504
8451	1	1.02618224284613	54	-7.46680178825621
8454	1000	1.02272829825295	47	-7.61507968783319
8457	1	1.11112207697114	110	-4.17209917184194
8461	1000	1.09522778880779	96	-5.21206645538599
8462	10	1.02898254589415	43	-7.5554514907909
8464	1	1.0407302696653	50	-7.27244592109425
8466	1000	1.00440379989752	12	-8.01013589084105
8470	1	1.00252020750096	5	-8.02346625989137
8471	1000	1.19112601112283	133	-1.04796838290459
8473	1000	1.18619995985996	127	-1.57617553506106
8477	10	1.02437077956897	23	-7.85286226743871
8478	100	1.08847694908598	68	-6.50683948432869
8479	10	1.142733354074	97	-4.54372961888682
8486	1	1.07188855130829	48	-7.20646492411292
8488	10	1.05062296179329	32	-7.61936096156926
8489	10	1.11049577106459	74	-6.26734114404331
8490	100	1.09224244876043	64	-6.80567084655649
8492	1	1.02244085934145	13	-7.95509338855095
8500	10	1.09027680282734	63	-6.78665526133998
8503	1	1.0455304002773	31	-7.74334603027358
8504	10	1.0377738980786	25	-7.82992942891317
8505	100	1.02913814142605	18	-7.90930351107051
8507	1	1.06036443093328	48	-7.41649848029149
8510	1000	1.0406257632763	35	-7.73810270243493
8511	10	1.14815913852197	92	-4.05505025607794
8512	1000	1.0872096898053	61	-6.39151275925762
8513	100	1.16552942510104	103	-3.32718327277405
8516	1000	1.14947605988702	92	-4.06924852968652
8520	1	1.24946248409904	149	-0.0645257881300293
8522	10	1.04679752088763	39	-7.45633383658739
8526	100	1.04728802699418	37	-7.44963251410033
8529	1	1.02824809535452	26	-7.8098793127683
8531	10	1.0404106875582	30	-7.62437607777349
8532	1000	1.03619617039151	27	-7.7027773074901
8533	1	1.09280990440095	47	-6.58056584125989
8534	100	1.02223152434913	19	-7.90076812553796
8535	100	1.03294181764753	23	-7.77239715514125
8536	100	1.11748243622189	55	-6.19397828087849
8537	1	1.00608907606259	6	-8.01806684509602
8542	1	1.03746234407057	18	-7.80873045106381
8544	10	1.0878306767641	32	-7.2091233895043
8547	1	1.09752125665701	33	-7.2102539753822
8548	1	1.01673313277785	6	-7.99997038773325
8550	10	1.21892189798387	110	-3.95433351092101
8553	1000	1.08172689809194	23	-7.58672725246535
8560	1	1.07908310489374	31	-7.6485698659746
8561	1000	1.0668455955829	24	-7.75722864634686
8562	10	1.04895724324316	15	-7.88734646667762
8563	100	1.23166288659611	142	-0.746805831259609
8564	100	1.10373150506266	69	-6.59430032921054
8566	10	1.1170284218717	85	-5.64624161304197
8567	10	1.12321235237291	94	-5.2029891689893
8568	100	1.05532655381582	48	-7.56508749708583
8570	1000	1.09304257930065	78	-6.01004389311263
8572	100	1.19271952468387	138	-0.857666098171445
8573	1000	1.12242028557949	102	-4.52343092618278
8575	1	1.10593179000623	93	-5.14667238396367
8580	1000	1.03955254968947	45	-7.3877189071485
8582	10	1.09198339206342	81	-5.80698920418238
8585	1	1.16656116812014	117	-2.73158926645245
8586	1	1.08942122184663	75	-6.08090627764191
8588	1	1.0659924047007	54	-6.85010880555827
8593	1	1.14319828422988	94	-4.73583267446099
8596	1000	1.02425168694087	20	-7.86801079521917
8598	1	1.05103018881819	32	-7.52758301726976
8599	1000	1.0484272864822	29	-7.59933021334485
8603	1	1.09854212380022	62	-6.81180215164134
8604	100	1.13273008809745	78	-5.80872443008665
8606	100	1.15463506985601	88	-4.85684005148069
8608	10	1.034791092336	16	-7.8839318279688
8611	1000	1.14500010735357	83	-5.14969840207551
8612	100	1.06502210701223	35	-7.59279650199458
8614	100	1.04878749284574	24	-7.78788297185446
8615	100	1.06968870010554	46	-7.5015693549116
8618	1000	1.12726023252214	77	-5.3908589451876
8620	1000	1.11738139922076	74	-5.55552662646062
8621	100	1.01284923802985	5	-8.0132644627335
8625	10	1.23380191619878	134	-0.219655757739261
8633	10	1.17306374338015	100	-3.21421724076626
8634	1	1.10039943651473	65	-5.80697744918844
8636	1	1.18316344341045	102	-3.04432339355738
8638	100	1.00210785475946	2	-8.02524318417945
8639	1000	1.09860698947088	59	-6.08341664760531
8640	100	1.1471227577603	80	-4.72269248352876
8645	1	1.04591020364171	30	-7.52328274156524
8647	100	1.02245561062987	19	-7.88334660913802
8649	10	1.0016171074465	1	-8.02585115498092
8650	100	1.01176224514719	10	-7.99433541964728
8653	10	1.20730002552806	91	-4.13535217028134
8655	100	1.0498593882939	20	-7.72594606371851
8656	100	1.01428674548724	7	-8.000832837255
8659	1000	1.03139896101382	11	-7.93423929278678
8660	100	1.06396345848181	20	-7.70023261245997
8662	100	1.06479734169575	19	-7.73135425617044
8663	1000	1.30959431251794	157	-0.213705109102917
8667	100	1.18532608422435	85	-4.96447329098865
8668	1	1.15144523125757	66	-5.97774414497215
8671	1	1.14292879678536	68	-5.90270753832496
8675	100	1.15082109260893	85	-5.22554257671817
8677	1	1.08710187055224	48	-6.95387460868365
8678	1000	1.14489955337521	88	-5.2233436435082
8679	10	1.02927287990615	19	-7.91306429052983
8683	10	1.04880448675326	31	-7.58740082821304
8684	10	1.02904673049573	21	-7.86530251886744
8685	1	1.12194615805524	75	-5.92693132604792
8687	10	1.0703569547607	39	-7.20257580470853
8689	1	1.24069161715032	159	-0.422017703163524
8692	10	1.0786059332013	39	-7.19922304593866
8694	1000	1.16913584160287	111	-4.77963997723135
8695	10	1.16016418832523	104	-5.21437103002004
8700	100	1.12802601323334	78	-6.44378435972903
8703	1000	1.05096918866634	19	-7.79339360732617
8706	1	1.03531832250857	12	-7.92469923506068
8708	10	1.14918300732629	109	-4.8678334303046
8709	10	1.03473580570572	13	-7.92978855050355
8713	100	1.16550449671093	131	-2.89360363078843
8714	1	1.08934295899952	78	-6.70800303385311
8715	100	1.02940380606139	16	-7.93688982007658
8716	10	1.04774338270767	39	-7.71315010468825
8718	10	1.12172543329609	110	-4.58941477506055
8720	100	1.0357459843834	35	-7.79021136021377
8723	1000	1.00862361121966	6	-8.01572144745673
8728	1	1.00788623967314	8	-8.0134583521892
8735	100	1.05475294904138	63	-7.05815191982962
8737	1	1.13402610129362	116	-3.48433229214745
8739	1000	1.02016708953079	27	-7.88493671573367
8741	1000	1.15747177110803	124	-2.44799158488644
8743	10	1.18246095360166	135	-1.12122340115237
8744	100	1.18140454640983	134	-1.2783390404898
8745	1	1.03269825390726	39	-7.68824587081184
8746	100	1.01320585984539	16	-7.97386751743955
8748	1000	1.04750314822489	49	-7.36251168812539
8749	10	1.00414435001978	4	-8.02301994028567
8750	1	1.03439902147593	38	-7.67504263323266
8751	1000	1.05551421649515	53	-7.16744852391831
8753	1	1.06594105829419	59	-6.88348105619371
8755	10	1.04721243548609	45	-7.42477213421252
8756	1	1.00461751183686	4	-8.02188418498924
8757	1000	1.05435444260886	48	-7.27238693560657
8763	100	1.01155488935746	12	-7.99349459790969
8764	1000	1.15706044515012	104	-3.81810150449693
8765	10	1.02107818023571	21	-7.91102771128257
8766	100	1.09240516471272	67	-6.35321269764058
8768	1000	1.10728293876102	75	-5.97344355364781
8772	1	1.22663868400463	133	-0.585345156071523
8775	10	1.03069281957911	22	-7.84182256406217
8778	100	1.15567793731971	92	-4.53502898590931
8781	100	1.01383230108008	9	-7.99674353655915
8782	10	1.10592255493507	66	-6.45578612615604
8784	100	1.02024731987871	12	-7.96441640346675
8785	100	1.00320587960932	1	-8.02599538722808
8786	1	1.02468264375946	14	-7.94202737782125
8790	1000	1.07486258064561	46	-7.29769503606411
8792	1	1.1246564275728	72	-5.84289267712305
8793	100	1.06553393061892	40	-7.46105207697128
8795	10	1.04046844564177	23	-7.81437991615746
8798	10	1.09306013238294	57	-6.73529565250386
8799	10	1.0841512263627	53	-6.96914276745697
8800	1	1.11471940026259	68	-5.97801724130284
8801	1	1.06624819442472	44	-7.34550947756636
8804	1000	1.01738465575451	10	-7.98604615811942
8805	10	1.01032937079977	5	-8.0137291864592
8806	1000	1.0533593735613	37	-7.54172249702773
8808	1	1.13810651893691	80	-5.06030450627702
8809	1	1.25292605768946	149	-0.203393211022888
8811	1	1.19661224560051	111	-2.90222190953247
8812	1	1.00868337411632	5	-8.0171250567642
8813	1000	1.06444385164171	42	-7.26663098761246
8814	1	1.04416595035401	31	-7.66288249839566
8816	100	1.01293573973155	9	-7.99765937282866
8819	10	1.1111305004001	59	-6.21937273232473
8820	10	1.15684768806625	85	-4.88133209642869
8821	1	1.09244704169157	49	-6.72374800982801
8822	100	1.04366884865125	27	-7.69695427210431
8823	1	1.08825817524612	46	-6.87057251915061
8825	1000	1.06486258243587	34	-7.38208727982801
8828	1	1.01870379017275	11	-7.97313157854273
8829	10	1.02362779938014	13	-7.94290594325517
